update_date,update_time,NOFO_Region,Positive_Cases,Deaths,Tested
2020-04-02 0:00:00,12:00,North Central,57,2,0
2020-04-03 0:00:00,12:00,North Central,65,2,0
2020-04-04 0:00:00,12:00,North Central,76,2,0
2020-04-05 0:00:00,12:00,North Central,90,3,0
2020-04-06 0:00:00,12:00,North Central,92,3,0
2020-04-07 0:00:00,12:00,North Central,108,4,0
2020-04-08 0:00:00,12:00,North Central,122,5,0
2020-04-09 0:00:00,12:00,North Central,128,5,0
2020-04-10 0:00:00,12:00,North Central,141,5,0
2020-04-11 0:00:00,12:00,North Central,145,5,0
2020-04-12 0:00:00,21:12,North Central,153,5,0
2020-04-13 0:00:00,16:26,North Central,161,5,0
2020-04-14 0:00:00,16:14,North Central,168,6,0
2020-04-15 0:00:00,16:16,North Central,172,6,0
2020-04-16 0:00:00,19:10,North Central,174,7,0
2020-04-17 0:00:00,17:34,North Central,176,7,0
2020-04-17 0:00:00,20:59,North Central,176,7,0
2020-04-18 0:00:00,15:50,North Central,199,8,0
2020-04-19 0:00:00,14:45,North Central,189,8,0
2020-04-20 0:00:00,14:45,North Central,193,9,0
2020-04-21 0:00:00,14:45,North Central,201,10,0
2020-04-22 0:00:00,15:25,North Central,199,10,0
2020-04-23 0:00:00,14:48,North Central,213,10,0
2020-04-24 0:00:00,14:43,North Central,221,10,0
2020-04-24 0:00:00,15:24,North Central,221,10,0
2020-04-25 0:00:00,14:45,North Central,229,10,0
2020-04-26 0:00:00,14:45,North Central,235,10,0
2020-04-27 0:00:00,15:07,North Central,244,10,0
2020-04-28 0:00:00,15:05,North Central,262,10,6311
2020-04-29 0:00:00,17:23,North Central,273,10,6778
2020-04-30 0:00:00,16:42,North Central,282,11,7208
2020-05-01 0:00:00,15:37,North Central,288,11,0
2020-05-02 0:00:00,23:28,North Central,300,11,7901
2020-05-03 0:00:00,14:45,North Central,313,11,8253
2020-05-04 0:00:00,22:16,North Central,317,12,8467
2020-05-05 0:00:00,14:45,North Central,325,11,8724
2020-05-06 0:00:00,15:43,North Central,351,12,9226
2020-05-07 0:00:00,14:45,North Central,359,13,9901
2020-05-08 0:00:00,14:45,North Central,367,13,10837
2020-05-09 0:00:00,14:45,North Central,375,13,11382
2020-05-10 0:00:00,14:45,North Central,380,14,12027
2020-05-11 0:00:00,14:45,North Central,386,14,12370
2020-05-12 0:00:00,14:45,North Central,393,14,13112
2020-05-13 0:00:00,14:45,North Central,401,14,13866
2020-05-13 0:00:00,15:45,North Central,401,14,13801
2020-05-14 0:00:00,14:45,North Central,409,14,14430
2020-05-15 0:00:00,21:28,North Central,421,15,15446
2020-05-16 0:00:00,14:45,North Central,447,15,16093
2020-05-17 0:00:00,14:45,North Central,466,17,16919
2020-05-18 0:00:00,14:45,North Central,487,17,17560
2020-05-19 0:00:00,23:29,North Central,495,17,18260
2020-05-20 0:00:00,14:44,North Central,505,18,18949
2020-05-21 0:00:00,14:36,North Central,511,22,19756
2020-05-22 0:00:00,14:45,North Central,522,23,20535
2020-05-23 0:00:00,23:48,North Central,532,23,21566
2020-05-24 0:00:00,14:45,North Central,536,24,22050
2020-05-25 0:00:00,14:45,North Central,545,24,22636
2020-05-26 0:00:00,14:45,North Central,554,25,23430
2020-05-27 0:00:00,14:45,North Central,561,28,24280
2020-05-28 0:00:00,14:45,North Central,568,29,25008
2020-05-29 0:00:00,14:45,North Central,592,29,25687
2020-05-30 0:00:00,14:45,North Central,605,30,26934
2020-05-31 0:00:00,14:45,North Central,620,31,27789
2020-06-01 0:00:00,14:45,North Central,627,31,28452
2020-06-02 0:00:00,14:45,North Central,654,31,29219
2020-06-03 0:00:00,14:45,North Central,674,33,30297
2020-06-04 0:00:00,14:45,North Central,687,33,31659
2020-06-05 0:00:00,14:45,North Central,707,33,32358
2020-06-06 0:00:00,14:45,North Central,715,34,32921
2020-06-07 0:00:00,14:45,North Central,720,34,33838
2020-06-08 0:00:00,14:45,North Central,733,34,34285
2020-06-09 0:00:00,14:45,North Central,740,36,34882
2020-06-10 0:00:00,14:45,North Central,755,39,35965
2020-06-11 0:00:00,14:45,North Central,771,40,36798
2020-06-12 0:00:00,14:45,North Central,790,41,37790
2020-06-13 0:00:00,14:45,North Central,816,43,38905
2020-06-14 0:00:00,14:45,North Central,826,43,39960
2020-06-15 0:00:00,14:45,North Central,834,43,40863
2020-06-16 0:00:00,14:45,North Central,840,43,41342
2020-06-17 0:00:00,14:45,North Central,852,45,42379
2020-06-18 0:00:00,14:45,North Central,867,45,43643
2020-06-19 0:00:00,14:45,North Central,884,46,44626
2020-06-20 0:00:00,13:45,North Central,893,47,45888
2020-06-21 0:00:00,14:45,North Central,903,49,46693
2020-06-22 0:00:00,14:45,North Central,913,49,47373
2020-06-23 0:00:00,14:45,North Central,923,49,48080
2020-06-24 0:00:00,20:58,North Central,934,50,49220
2020-06-25 0:00:00,14:45,North Central,950,50,50675
2020-06-26 0:00:00,14:45,North Central,959,50,51559
2020-06-27 0:00:00,12:45,North Central,968,51,52604
2020-06-28 0:00:00,11:45,North Central,980,52,53339
2020-06-29 0:00:00,14:45,North Central,994,52,54519
2020-06-30 0:00:00,14:45,North Central,1004,53,55806
2020-07-01 0:00:00,15:45,North Central,1029,53,57050
2020-07-02 0:00:00,15:45,North Central,1049,53,58259
2020-07-03 0:00:00,14:45,North Central,1102,53,59813
2020-07-04 0:00:00,14:45,North Central,1122,53,61004
2020-07-05 0:00:00,14:45,North Central,1134,53,62060
2020-07-06 0:00:00,14:45,North Central,1157,53,62986
2020-07-07 0:00:00,14:45,North Central,1175,54,64160
2020-07-08 0:00:00,14:45,North Central,1198,55,65242
2020-07-09 0:00:00,14:45,North Central,1242,56,67000
2020-07-10 0:00:00,14:45,North Central,1276,57,67918
2020-07-11 0:00:00,12:45,North Central,1307,57,69506
2020-07-12 0:00:00,13:45,North Central,1342,57,70764
2020-07-13 0:00:00,14:45,North Central,1377,57,72097
2020-07-14 0:00:00,14:45,North Central,1425,57,73986
2020-07-15 0:00:00,12:45,North Central,1469,57,75850
2020-07-16 0:00:00,14:45,North Central,1508,57,78637
2020-07-17 0:00:00,14:45,North Central,1580,58,80974
2020-07-18 0:00:00,14:45,North Central,1626,59,83398
2020-07-19 0:00:00,12:45,North Central,1651,59,85450
2020-07-20 0:00:00,14:45,North Central,1691,60,87111
2020-07-21 0:00:00,14:45,North Central,1722,60,87838
2020-07-22 0:00:00,12:45,North Central,1770,60,89972
2020-07-23 0:00:00,12:45,North Central,1830,60,91590
2020-07-24 0:00:00,12:45,North Central,1884,60,93796
2020-07-25 0:00:00,12:45,North Central,1955,60,95883
2020-07-26 0:00:00,12:45,North Central,2007,60,97990
2020-07-27 0:00:00,12:45,North Central,2046,61,99816
2020-07-28 0:00:00,12:45,North Central,2107,61,101265
2020-07-29 0:00:00,12:45,North Central,2186,62,103654
2020-07-30 0:00:00,12:45,North Central,2316,62,105937
2020-07-31 0:00:00,12:45,North Central,2413,62,108982
2020-08-01 0:00:00,12:45,North Central,2498,62,111203
2020-08-02 0:00:00,12:45,North Central,2545,62,113141
2020-08-03 0:00:00,12:45,North Central,2617,63,115186
2020-08-04 0:00:00,12:45,North Central,2722,63,117727
2020-08-05 0:00:00,12:45,North Central,2834,63,120747
2020-08-06 0:00:00,12:45,North Central,2913,63,123668
2020-08-07 0:00:00,12:45,North Central,3016,63,126526
2020-08-08 0:00:00,12:45,North Central,3110,63,129480
2020-08-09 0:00:00,12:45,North Central,3188,63,132549
2020-08-10 0:00:00,12:45,North Central,3298,63,134602
2020-08-11 0:00:00,12:45,North Central,3387,65,136580
2020-08-12 0:00:00,12:45,North Central,3447,65,139403
2020-08-13 0:00:00,12:45,North Central,3548,67,143208
2020-08-14 0:00:00,12:45,North Central,3684,67,146419
2020-08-15 0:00:00,12:45,North Central,3805,67,149186
2020-08-16 0:00:00,12:45,North Central,3883,67,151528
2020-08-17 0:00:00,12:45,North Central,3953,68,152804
2020-08-18 0:00:00,13:45,North Central,4109,68,155168
2020-08-19 0:00:00,12:45,North Central,4254,68,157916
2020-08-20 0:00:00,12:45,North Central,4375,70,162307
2020-08-21 0:00:00,12:45,North Central,4498,71,164773
2020-08-22 0:00:00,12:45,North Central,4679,71,166528
2020-08-23 0:00:00,12:45,North Central,4807,71,169424
2020-08-24 0:00:00,12:45,North Central,4923,71,171604
2020-08-25 0:00:00,12:45,North Central,5031,72,173360
2020-08-26 0:00:00,12:45,North Central,5157,74,176031
2020-08-26 0:00:00,14:45,North Central,5157,74,176031
2020-08-27 0:00:00,12:45,North Central,5296,74,178346
2020-08-28 0:00:00,12:45,North Central,5418,74,181040
2020-08-29 0:00:00,12:45,North Central,5563,74,183443
2020-08-30 0:00:00,12:45,North Central,5864,74,186918
2020-08-31 0:00:00,12:45,North Central,6044,74,189913
2020-09-01 0:00:00,12:45,North Central,6169,75,191177
2020-09-02 0:00:00,12:45,North Central,6449,75,193844
2020-09-03 0:00:00,12:45,North Central,6602,76,197538
2020-09-04 0:00:00,12:45,North Central,7069,79,204494
2020-09-05 0:00:00,12:45,North Central,7268,79,207896
2020-09-06 0:00:00,12:45,North Central,7411,79,211378
2020-09-07 0:00:00,12:45,North Central,7494,79,213307
2020-09-08 0:00:00,12:45,North Central,7540,79,214441
2020-09-09 0:00:00,12:45,North Central,7657,80,216178
2020-09-10 0:00:00,12:45,North Central,7820,82,219530
2020-09-11 0:00:00,12:45,North Central,7917,84,222882
2020-09-12 0:00:00,12:45,North Central,8110,85,226148
2020-09-13 0:00:00,11:45,North Central,8224,85,229536
2020-09-14 0:00:00,19:55,North Central,8338,85,231382
2020-09-15 0:00:00,12:45,North Central,8472,89,233043
2020-09-16 0:00:00,12:45,North Central,8618,91,236559
2020-09-17 0:00:00,12:45,North Central,8738,94,239836
2020-09-18 0:00:00,12:45,North Central,8891,96,243642
2020-09-19 0:00:00,12:45,North Central,9035,99,246561
2020-09-20 0:00:00,12:45,North Central,9128,100,249151
2020-09-21 0:00:00,12:45,North Central,9218,100,251343
2020-09-22 0:00:00,12:45,North Central,9318,104,252812
2020-09-23 0:00:00,12:45,North Central,9464,106,255738
2020-09-24 0:00:00,12:45,North Central,9569,108,259436
2020-09-25 0:00:00,12:45,North Central,9718,109,262952
2020-09-26 0:00:00,11:45,North Central,9867,111,266134
2020-09-27 0:00:00,12:45,North Central,9970,114,269118
2020-09-28 0:00:00,12:45,North Central,10030,115,270954
2020-09-29 0:00:00,12:45,North Central,10093,116,272732
2020-09-30 0:00:00,12:45,North Central,10176,120,275581
2020-10-01 0:00:00,12:45,North Central,10293,123,278538
2020-10-02 0:00:00,12:45,North Central,10406,126,281863
2020-10-03 0:00:00,12:45,North Central,10544,133,285728
2020-10-04 0:00:00,12:45,North Central,10626,133,288057
2020-10-05 0:00:00,12:45,North Central,10699,133,289909
2020-10-06 0:00:00,12:45,North Central,10776,134,291475
2020-10-07 0:00:00,14:45,North Central,10876,136,294112
2020-10-08 0:00:00,12:45,North Central,10994,140,297347
2020-10-09 0:00:00,12:45,North Central,11157,147,300702
2020-10-10 0:00:00,12:45,North Central,11252,148,303574
2020-10-11 0:00:00,12:45,North Central,11491,150,307537
2020-10-12 0:00:00,12:45,North Central,11621,151,309919
2020-10-12 0:00:00,9:45,North Central,11491,150,295529
2020-10-13 0:00:00,12:45,North Central,11750,154,312059
2020-10-14 0:00:00,12:45,North Central,11922,159,315304
2020-10-15 0:00:00,12:45,North Central,12081,162,319003
2020-10-16 0:00:00,12:45,North Central,12354,162,322416
2020-10-17 0:00:00,12:45,North Central,12476,163,325932
2020-10-18 0:00:00,12:45,North Central,12583,166,329275
2020-10-19 0:00:00,12:45,North Central,12688,169,330843
2020-10-20 0:00:00,12:45,North Central,12903,174,333395
2020-10-21 0:00:00,12:45,North Central,13076,181,337474
2020-10-22 0:00:00,12:45,North Central,13299,186,341144
2020-10-23 0:00:00,12:45,North Central,13474,191,345118
2020-10-24 0:00:00,12:45,North Central,13692,198,348441
2020-10-25 0:00:00,12:45,North Central,13914,198,351076
2020-10-26 0:00:00,12:45,North Central,14144,201,354189
2020-10-27 0:00:00,12:45,North Central,14380,208,357011
2020-10-28 0:00:00,12:45,North Central,14633,214,360212
2020-10-29 0:00:00,12:45,North Central,14877,216,364204
2020-10-30 0:00:00,12:45,North Central,15160,220,368615
2020-03-17 0:00:00,12:00,Northeast Central,1,0,0
2020-03-18 0:00:00,12:00,Northeast Central,1,0,0
2020-03-19 0:00:00,12:00,Northeast Central,1,0,0
2020-03-20 0:00:00,12:00,Northeast Central,1,0,0
2020-03-21 0:00:00,12:00,Northeast Central,1,0,0
2020-03-22 0:00:00,12:00,Northeast Central,2,0,0
2020-03-24 0:00:00,12:00,Northeast Central,2,0,0
2020-03-25 0:00:00,12:00,Northeast Central,5,0,0
2020-03-26 0:00:00,12:00,Northeast Central,9,0,0
2020-03-27 0:00:00,12:00,Northeast Central,12,0,0
2020-03-28 0:00:00,12:00,Northeast Central,14,0,0
2020-03-29 0:00:00,12:00,Northeast Central,24,0,0
2020-03-30 0:00:00,12:00,Northeast Central,26,0,0
2020-03-31 0:00:00,12:00,Northeast Central,32,0,0
2020-04-01 0:00:00,12:00,Northeast Central,45,0,0
2020-04-02 0:00:00,12:00,Northeast Central,57,0,0
2020-04-03 0:00:00,12:00,Northeast Central,68,0,0
2020-04-04 0:00:00,12:00,Northeast Central,72,0,0
2020-04-05 0:00:00,12:00,Northeast Central,75,0,0
2020-04-06 0:00:00,12:00,Northeast Central,87,0,0
2020-04-07 0:00:00,12:00,Northeast Central,96,2,0
2020-04-08 0:00:00,12:00,Northeast Central,98,2,0
2020-04-09 0:00:00,12:00,Northeast Central,103,2,0
2020-04-10 0:00:00,12:00,Northeast Central,114,2,0
2020-04-11 0:00:00,12:00,Northeast Central,121,3,0
2020-04-12 0:00:00,21:12,Northeast Central,124,3,0
2020-04-13 0:00:00,16:26,Northeast Central,125,3,0
2020-04-14 0:00:00,16:14,Northeast Central,126,3,0
2020-04-15 0:00:00,16:16,Northeast Central,130,3,0
2020-04-16 0:00:00,19:10,Northeast Central,132,5,0
2020-04-17 0:00:00,17:34,Northeast Central,135,5,0
2020-04-17 0:00:00,20:59,Northeast Central,135,5,0
2020-04-18 0:00:00,15:50,Northeast Central,138,5,0
2020-04-19 0:00:00,14:45,Northeast Central,141,5,0
2020-04-20 0:00:00,14:45,Northeast Central,142,5,0
2020-04-21 0:00:00,14:45,Northeast Central,146,5,0
2020-04-22 0:00:00,15:25,Northeast Central,146,5,0
2020-04-23 0:00:00,14:48,Northeast Central,150,6,0
2020-04-24 0:00:00,14:43,Northeast Central,154,6,0
2020-04-24 0:00:00,15:24,Northeast Central,154,6,0
2020-04-25 0:00:00,14:45,Northeast Central,156,6,0
2020-04-26 0:00:00,14:45,Northeast Central,162,6,0
2020-04-27 0:00:00,15:07,Northeast Central,168,7,0
2020-04-28 0:00:00,15:05,Northeast Central,179,7,3924
2020-04-29 0:00:00,17:23,Northeast Central,192,8,4226
2020-04-30 0:00:00,16:42,Northeast Central,204,8,4593
2020-05-01 0:00:00,15:37,Northeast Central,223,8,0
2020-05-02 0:00:00,23:28,Northeast Central,246,8,5057
2020-05-03 0:00:00,14:45,Northeast Central,269,8,5303
2020-05-04 0:00:00,22:16,Northeast Central,281,9,5482
2020-05-05 0:00:00,14:45,Northeast Central,320,9,5674
2020-05-06 0:00:00,15:43,Northeast Central,334,9,6149
2020-05-07 0:00:00,14:45,Northeast Central,368,9,6520
2020-05-08 0:00:00,14:45,Northeast Central,395,9,6905
2020-05-09 0:00:00,14:45,Northeast Central,410,10,7205
2020-05-10 0:00:00,14:45,Northeast Central,425,10,7534
2020-05-11 0:00:00,14:45,Northeast Central,443,10,7859
2020-05-12 0:00:00,14:45,Northeast Central,470,11,8003
2020-05-13 0:00:00,14:45,Northeast Central,492,11,8496
2020-05-13 0:00:00,15:45,Northeast Central,492,11,8472
2020-05-14 0:00:00,14:45,Northeast Central,505,11,8797
2020-05-15 0:00:00,21:28,Northeast Central,530,12,9971
2020-05-16 0:00:00,14:45,Northeast Central,557,12,10400
2020-05-17 0:00:00,14:45,Northeast Central,597,12,10895
2020-05-18 0:00:00,14:45,Northeast Central,620,12,11403
2020-05-19 0:00:00,23:29,Northeast Central,637,13,11700
2020-05-20 0:00:00,14:44,Northeast Central,674,13,12286
2020-05-21 0:00:00,14:36,Northeast Central,704,13,13110
2020-05-22 0:00:00,14:45,Northeast Central,733,13,13864
2020-05-23 0:00:00,23:48,Northeast Central,760,13,14497
2020-05-24 0:00:00,14:45,Northeast Central,784,13,15012
2020-05-25 0:00:00,14:45,Northeast Central,791,13,15298
2020-05-26 0:00:00,14:45,Northeast Central,799,13,15737
2020-05-27 0:00:00,14:45,Northeast Central,806,13,16012
2020-05-28 0:00:00,14:45,Northeast Central,822,13,16596
2020-05-29 0:00:00,14:45,Northeast Central,845,13,17358
2020-05-30 0:00:00,14:45,Northeast Central,855,13,18307
2020-05-31 0:00:00,14:45,Northeast Central,871,13,18980
2020-06-01 0:00:00,14:45,Northeast Central,876,13,19590
2020-06-02 0:00:00,14:45,Northeast Central,883,13,20090
2020-06-03 0:00:00,14:45,Northeast Central,893,13,20590
2020-06-04 0:00:00,14:45,Northeast Central,904,13,21121
2020-06-05 0:00:00,14:45,Northeast Central,914,14,21625
2020-06-06 0:00:00,14:45,Northeast Central,916,15,22303
2020-06-07 0:00:00,14:45,Northeast Central,923,15,23034
2020-06-08 0:00:00,14:45,Northeast Central,931,15,23825
2020-06-09 0:00:00,14:45,Northeast Central,936,15,24280
2020-06-10 0:00:00,14:45,Northeast Central,943,15,25068
2020-06-11 0:00:00,14:45,Northeast Central,947,16,25390
2020-06-12 0:00:00,14:45,Northeast Central,969,16,26218
2020-06-13 0:00:00,14:45,Northeast Central,973,16,26779
2020-06-14 0:00:00,14:45,Northeast Central,989,16,27651
2020-06-15 0:00:00,14:45,Northeast Central,989,16,28075
2020-06-16 0:00:00,14:45,Northeast Central,996,16,28615
2020-06-17 0:00:00,14:45,Northeast Central,1018,18,29247
2020-06-18 0:00:00,14:45,Northeast Central,1029,18,30341
2020-06-19 0:00:00,14:45,Northeast Central,1035,19,31438
2020-06-20 0:00:00,13:45,Northeast Central,1042,19,32753
2020-06-21 0:00:00,14:45,Northeast Central,1048,20,33343
2020-06-22 0:00:00,14:45,Northeast Central,1059,20,34089
2020-06-23 0:00:00,14:45,Northeast Central,1066,20,34734
2020-06-24 0:00:00,20:58,Northeast Central,1081,20,35809
2020-06-25 0:00:00,14:45,Northeast Central,1105,20,36718
2020-06-26 0:00:00,14:45,Northeast Central,1126,20,37739
2020-06-27 0:00:00,12:45,Northeast Central,1147,20,38964
2020-06-28 0:00:00,11:45,Northeast Central,1165,20,40384
2020-06-29 0:00:00,14:45,Northeast Central,1177,20,41180
2020-06-30 0:00:00,14:45,Northeast Central,1184,20,42314
2020-07-01 0:00:00,15:45,Northeast Central,1208,20,43206
2020-07-02 0:00:00,15:45,Northeast Central,1240,20,44512
2020-07-03 0:00:00,14:45,Northeast Central,1279,20,46009
2020-07-04 0:00:00,14:45,Northeast Central,1288,20,47556
2020-07-05 0:00:00,14:45,Northeast Central,1300,21,49065
2020-07-06 0:00:00,14:45,Northeast Central,1317,23,49951
2020-07-07 0:00:00,14:45,Northeast Central,1333,23,50680
2020-07-08 0:00:00,14:45,Northeast Central,1357,25,52113
2020-07-09 0:00:00,14:45,Northeast Central,1383,25,53320
2020-07-10 0:00:00,14:45,Northeast Central,1394,25,54492
2020-07-11 0:00:00,12:45,Northeast Central,1426,25,56704
2020-07-12 0:00:00,13:45,Northeast Central,1428,25,57815
2020-07-13 0:00:00,14:45,Northeast Central,1430,25,57970
2020-07-14 0:00:00,14:45,Northeast Central,1447,25,59054
2020-07-15 0:00:00,12:45,Northeast Central,1489,25,61161
2020-07-16 0:00:00,14:45,Northeast Central,1521,25,63412
2020-07-17 0:00:00,14:45,Northeast Central,1576,25,66850
2020-07-18 0:00:00,14:45,Northeast Central,1630,25,70513
2020-07-19 0:00:00,12:45,Northeast Central,1645,25,71268
2020-07-20 0:00:00,14:45,Northeast Central,1703,25,73623
2020-07-21 0:00:00,14:45,Northeast Central,1729,25,75191
2020-07-22 0:00:00,12:45,Northeast Central,1787,25,77524
2020-07-23 0:00:00,12:45,Northeast Central,1823,26,79552
2020-07-24 0:00:00,12:45,Northeast Central,1878,26,81684
2020-07-25 0:00:00,12:45,Northeast Central,1900,26,83893
2020-07-26 0:00:00,12:45,Northeast Central,1934,26,85952
2020-07-27 0:00:00,12:45,Northeast Central,1986,26,87271
2020-07-28 0:00:00,12:45,Northeast Central,2014,30,89435
2020-07-29 0:00:00,12:45,Northeast Central,2045,30,91374
2020-07-30 0:00:00,12:45,Northeast Central,2056,31,93696
2020-07-31 0:00:00,12:45,Northeast Central,2093,31,95865
2020-08-01 0:00:00,12:45,Northeast Central,2139,31,99100
2020-08-02 0:00:00,12:45,Northeast Central,2198,31,100746
2020-08-03 0:00:00,12:45,Northeast Central,2202,31,102110
2020-08-04 0:00:00,12:45,Northeast Central,2240,33,104359
2020-08-05 0:00:00,12:45,Northeast Central,2262,33,106015
2020-08-06 0:00:00,12:45,Northeast Central,2300,33,108130
2020-08-07 0:00:00,12:45,Northeast Central,2324,36,109867
2020-08-08 0:00:00,12:45,Northeast Central,2383,36,114876
2020-08-09 0:00:00,12:45,Northeast Central,2392,36,117066
2020-08-10 0:00:00,12:45,Northeast Central,2421,36,118346
2020-08-11 0:00:00,12:45,Northeast Central,2429,36,122510
2020-08-12 0:00:00,12:45,Northeast Central,2470,38,127441
2020-08-13 0:00:00,12:45,Northeast Central,2510,38,131626
2020-08-14 0:00:00,12:45,Northeast Central,2530,39,137456
2020-08-15 0:00:00,12:45,Northeast Central,2559,40,140375
2020-08-16 0:00:00,12:45,Northeast Central,2588,40,143628
2020-08-17 0:00:00,12:45,Northeast Central,2610,40,145936
2020-08-18 0:00:00,13:45,Northeast Central,2629,40,147037
2020-08-19 0:00:00,12:45,Northeast Central,2677,40,160335
2020-08-20 0:00:00,12:45,Northeast Central,2693,41,166658
2020-08-21 0:00:00,12:45,Northeast Central,2762,42,174455
2020-08-22 0:00:00,12:45,Northeast Central,2822,44,186220
2020-08-23 0:00:00,12:45,Northeast Central,2933,45,197509
2020-08-24 0:00:00,12:45,Northeast Central,2989,46,202979
2020-08-25 0:00:00,12:45,Northeast Central,3019,47,210045
2020-08-26 0:00:00,12:45,Northeast Central,3115,47,218223
2020-08-26 0:00:00,14:45,Northeast Central,3115,47,218223
2020-08-27 0:00:00,12:45,Northeast Central,3152,47,232843
2020-08-28 0:00:00,12:45,Northeast Central,3274,49,244163
2020-08-29 0:00:00,12:45,Northeast Central,3349,49,251976
2020-08-30 0:00:00,12:45,Northeast Central,3413,49,255762
2020-08-31 0:00:00,12:45,Northeast Central,3472,49,271977
2020-09-01 0:00:00,12:45,Northeast Central,3522,50,273294
2020-09-02 0:00:00,12:45,Northeast Central,3605,51,278191
2020-09-03 0:00:00,12:45,Northeast Central,3728,51,284429
2020-09-04 0:00:00,12:45,Northeast Central,4330,51,325875
2020-09-05 0:00:00,12:45,Northeast Central,4500,51,337610
2020-09-06 0:00:00,12:45,Northeast Central,4569,51,348490
2020-09-07 0:00:00,12:45,Northeast Central,4608,51,355496
2020-09-08 0:00:00,12:45,Northeast Central,4771,51,359321
2020-09-09 0:00:00,12:45,Northeast Central,4878,51,373934
2020-09-10 0:00:00,12:45,Northeast Central,4993,52,387158
2020-09-11 0:00:00,12:45,Northeast Central,5070,52,399537
2020-09-12 0:00:00,12:45,Northeast Central,5217,52,413048
2020-09-13 0:00:00,11:45,Northeast Central,5305,52,423500
2020-09-14 0:00:00,19:55,Northeast Central,5342,52,428399
2020-09-15 0:00:00,12:45,Northeast Central,5445,52,436703
2020-09-16 0:00:00,12:45,Northeast Central,5486,52,447106
2020-09-17 0:00:00,12:45,Northeast Central,5578,52,459428
2020-09-18 0:00:00,12:45,Northeast Central,5696,52,472625
2020-09-19 0:00:00,12:45,Northeast Central,5752,52,478729
2020-09-20 0:00:00,12:45,Northeast Central,5772,53,488750
2020-09-21 0:00:00,12:45,Northeast Central,5859,54,497724
2020-09-22 0:00:00,12:45,Northeast Central,5900,54,504441
2020-09-23 0:00:00,12:45,Northeast Central,5995,55,517080
2020-09-24 0:00:00,12:45,Northeast Central,6095,55,529614
2020-09-25 0:00:00,12:45,Northeast Central,6202,55,539257
2020-09-26 0:00:00,11:45,Northeast Central,6303,55,551785
2020-09-27 0:00:00,12:45,Northeast Central,6396,55,562554
2020-09-28 0:00:00,12:45,Northeast Central,6449,55,567444
2020-09-29 0:00:00,12:45,Northeast Central,6537,55,573753
2020-09-30 0:00:00,12:45,Northeast Central,6585,56,587077
2020-10-01 0:00:00,12:45,Northeast Central,6709,57,597784
2020-10-02 0:00:00,12:45,Northeast Central,6824,58,609856
2020-10-03 0:00:00,12:45,Northeast Central,6924,59,620462
2020-10-04 0:00:00,12:45,Northeast Central,7004,59,630440
2020-10-05 0:00:00,12:45,Northeast Central,7058,60,633809
2020-10-06 0:00:00,12:45,Northeast Central,7141,60,639478
2020-10-07 0:00:00,14:45,Northeast Central,7257,61,655060
2020-10-08 0:00:00,12:45,Northeast Central,7385,64,667091
2020-10-09 0:00:00,12:45,Northeast Central,7497,65,678710
2020-10-10 0:00:00,12:45,Northeast Central,7551,65,684769
2020-10-11 0:00:00,12:45,Northeast Central,7703,65,697040
2020-10-12 0:00:00,12:45,Northeast Central,7806,66,702914
2020-10-12 0:00:00,9:45,Northeast Central,7703,65,693933
2020-10-13 0:00:00,12:45,Northeast Central,7911,66,710135
2020-10-14 0:00:00,12:45,Northeast Central,8079,68,721159
2020-10-15 0:00:00,12:45,Northeast Central,8197,69,730910
2020-10-16 0:00:00,12:45,Northeast Central,8306,71,745867
2020-10-17 0:00:00,12:45,Northeast Central,8431,71,755324
2020-10-18 0:00:00,12:45,Northeast Central,8529,71,763839
2020-10-19 0:00:00,12:45,Northeast Central,8603,71,770306
2020-10-20 0:00:00,12:45,Northeast Central,8725,71,776707
2020-10-21 0:00:00,12:45,Northeast Central,8865,74,789397
2020-10-22 0:00:00,12:45,Northeast Central,8995,74,802738
2020-10-23 0:00:00,12:45,Northeast Central,9110,76,813739
2020-10-24 0:00:00,12:45,Northeast Central,9324,79,824140
2020-10-25 0:00:00,12:45,Northeast Central,9419,81,834591
2020-10-26 0:00:00,12:45,Northeast Central,9544,81,840336
2020-10-27 0:00:00,12:45,Northeast Central,9745,82,847787
2020-10-28 0:00:00,12:45,Northeast Central,9921,82,862262
2020-10-29 0:00:00,12:45,Northeast Central,10045,83,873235
2020-10-30 0:00:00,12:45,Northeast Central,10303,85,885642
2020-03-17 0:00:00,12:00,Northern,1,0,0
2020-03-18 0:00:00,12:00,Northern,1,0,0
2020-03-19 0:00:00,12:00,Northern,1,0,0
2020-03-20 0:00:00,12:00,Northern,2,0,0
2020-03-21 0:00:00,12:00,Northern,5,0,0
2020-03-22 0:00:00,12:00,Northern,7,0,0
2020-03-24 0:00:00,12:00,Northern,7,0,0
2020-03-25 0:00:00,12:00,Northern,9,0,0
2020-03-26 0:00:00,12:00,Northern,13,0,0
2020-03-27 0:00:00,12:00,Northern,14,0,0
2020-03-28 0:00:00,12:00,Northern,15,0,0
2020-03-29 0:00:00,12:00,Northern,23,0,0
2020-03-30 0:00:00,12:00,Northern,24,0,0
2020-03-31 0:00:00,12:00,Northern,28,0,0
2020-04-01 0:00:00,12:00,Northern,36,1,0
2020-04-02 0:00:00,12:00,Northern,44,1,0
2020-04-03 0:00:00,12:00,Northern,48,1,0
2020-04-04 0:00:00,12:00,Northern,62,1,0
